RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30
394997,105,"Portland, ME",msa,ME,368500.0,365000.0,350000.0,353254.935,336700.0,350480.0,390000.0,356787.74,360000.0,358900.0,435000.0,382500.0,342400.0,360900.0,380000.0,412000.0,369500.0,387300.0,385000.0,427900.0,390000.0,369950.0,339095.0,416250.0,368450.0,437700.0,393565.0,325000.0,393450.0,385000.0,361381.5,405000.0,418300.0,406569.0,410000.0,440952.0,439647.5,419500.0,480000.0,527500.0,454950.0,509900.0,520000.0,498750.0,504000.0,511800.0,472200.0,450000.0,537428.405,525112.0,533407.0,449950.0,518000.0,520850.0,486926.0,546500.0,617350.0,516187.5,477747.5,490000.0,595000.0,582000.0,575250.0,595950.0,571281.0,597162.94,573000.0,565000.0,555600.0,586000.0,650000.0,579000.0,599000.0,629000.0,672000.0,672000.0,597500.0,767101.0449999999
394590,108,"Fayetteville, AR",msa,AR,220375.0,199950.0,207793.0,210000.0,228000.0,235000.0,255000.0,253950.0,245000.0,228300.0,244625.0,248000.0,202000.0,225720.0,229000.0,265000.0,255000.0,267062.5,236700.0,254950.0,245500.0,259500.0,280000.0,259500.0,250000.0,270000.0,286000.0,275450.0,247700.0,278720.0,262500.0,284900.0,277265.0,256000.0,264650.0,268280.0,260012.5,250000.0,262800.0,263229.5,270395.0,267689.5,280000.0,299153.0,279389.5,282050.0,299950.0,304900.0,317460.0,314825.0,329381.5,353187.5,338450.0,345686.0,349044.0,336188.0,348925.0,357597.74,360400.0,356037.5,399472.5,360200.0,377304.5,349900.0,359587.5,351950.0,340904.0,336990.0,345190.0,357142.5,354575.0,349867.0,354900.0,362366.0,353500.0,352850.0,385000.0,363382.5
394589,109,"Fayetteville, NC",msa,NC,199900.0,214000.0,225000.0,225000.0,240500.0,234000.0,233000.0,239000.0,235000.0,245000.0,249000.0,248292.5,226000.0,249950.0,237000.0,240400.0,250000.0,250000.0,246500.0,249900.0,253500.0,251900.0,254950.0,248000.0,221850.0,250000.0,246900.0,255750.0,255950.0,254250.0,267999.0,255000.0,265000.0,275000.0,265000.0,265000.0,288583.0,275950.0,297200.0,284674.5,290000.0,299900.0,297225.5,314950.0,312500.0,309000.0,316700.0,325760.0,307353.0,332490.0,327640.0,353241.0,351925.0,342000.0,366569.0,374240.5,390000.0,376026.0,388832.0,374922.0,364850.0,373292.0,365000.0,369900.0,370000.0,356500.0,377155.0,350000.0,343700.0,349327.0,349240.0,334450.0,349603.0,350000.0,340000.0,349000.0,359000.0,364715.0
394792,110,"Lexington, KY",msa,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359511.5,306436.5,336000.0,330000.0,305271.0,295000.0,358138.5,355347.0,359790.0,338900.0,339950.0,359900.0,360735.0,369180.5,407950.0,399343.0,435351.07,403672.0,444807.0,419900.0,373929.0,422900.0,453730.0,393001.5,408750.0,416939.5,449900.0,432450.0,439198.0,429750.0,461947.0,449900.0,444000.0,408044.0,394348.0,399900.0,418752.5,441750.0,404356.0,399095.0
394971,111,"Pensacola, FL",msa,FL,213750.0,231400.0,250850.0,226000.0,241000.0,271250.0,264000.0,240900.0,251800.0,240500.0,267400.0,260800.0,242136.0,238695.0,240400.0,246000.0,258000.0,252500.0,274900.0,259363.5,246898.0,254300.0,248500.0,254990.0,255900.0,251504.0,240130.0,242695.0,263700.0,259750.0,285405.0,264873.0,278250.0,269000.0,263208.0,269150.0,256177.0,265600.0,277500.0,280451.0,278700.0,311000.0,308900.0,317450.0,327800.0,330900.0,314950.0,339239.0,342900.0,343823.0,345015.0,329900.0,345867.0,364900.0,355725.0,350900.0,336900.0,351450.0,359900.0,359900.0,324550.0,368375.0,339990.0,337435.0,354100.0,345448.0,328875.0,335400.0,319900.0,324400.0,340660.0,344900.0,339990.0,329945.0,334990.0,329900.0,331380.0,328999.0
395019,113,"Reno, NV",msa,NV,405250.0,400000.0,413750.0,419000.0,420000.0,430667.5,443937.0,422800.0,426316.0,444537.0,449450.0,420907.0,447845.0,446330.0,414900.0,429153.0,444460.5,456995.0,476995.0,469750.5,487995.0,478737.0,481000.0,447000.0,451872.5,416861.0,499950.0,494824.0,,419950.0,445428.0,409950.0,459916.5,471210.0,422739.0,514200.0,526967.0,459657.0,440727.0,447320.5,502696.0,545000.0,545950.0,585000.0,480000.0,,611455.0,570037.0,573807.0,598944.0,611029.0,703615.5,669000.0,602962.0,585931.5,565686.0,637604.0,555514.0,550978.5,519950.0,509970.0,470000.0,500000.0,499900.0,530487.5,570486.5,532000.0,534975.0,511497.5,552734.0,519950.0,526190.0,484495.0,544975.0,516030.0,565000.0,625950.0,557085.0
394698,114,"Huntsville, AL",msa,AL,250001.0,256450.0,249000.0,258500.0,249940.0,254900.0,264892.5,246620.0,239902.5,280250.5,267839.5,256450.0,278200.0,245900.0,257000.0,250000.0,269974.0,264000.0,259188.5,274051.0,237585.0,285282.0,275322.5,258060.0,232265.0,256369.5,276757.5,254135.0,264988.0,267860.5,260000.0,275641.0,270000.0,308251.0,316276.0,315158.0,278348.0,273054.5,278290.0,285047.5,315000.0,299610.0,330000.0,323240.0,313954.0,345320.0,346920.0,340192.5,339900.0,338860.0,352257.5,362450.0,341628.0,356658.0,376037.5,353375.0,359387.0,377187.0,348900.0,347142.5,334550.0,356130.0,342900.0,335190.0,345545.0,344030.0,345407.5,334062.5,329921.0,353900.0,337007.5,319900.0,333115.0,324038.0,322490.0,320950.0,360000.0,332963.0
394995,115,"Port St. Lucie, FL",msa,FL,254800.0,268600.0,258950.0,245000.0,268100.0,267050.0,249000.0,260900.0,264200.0,255000.0,264900.0,247000.0,222506.5,243350.0,245000.0,258990.0,263500.0,254441.5,258000.0,261987.5,264000.0,256900.0,279950.0,258300.0,270000.0,274000.0,273200.0,264950.0,263700.0,268300.0,282900.0,272482.5,281525.0,275000.0,282400.0,278320.0,276232.5,289550.0,310000.0,298000.0,336750.0,335000.0,338045.0,333000.0,339175.0,349800.0,355512.5,352820.0,336540.0,339835.0,355682.5,370000.0,380000.0,390400.0,421540.0,425000.0,418540.0,416900.0,425270.0,417900.0,400295.0,399900.0,401200.0,406467.5,426125.0,399450.0,413290.0,421000.0,414165.0,420000.0,423000.0,440000.0,412032.5,427018.5,409772.0,440000.0,425900.0,428395.0
394898,117,"Myrtle Beach, SC",msa,SC,221217.5,227000.0,233720.0,212500.0,239500.0,234000.0,239079.0,241000.0,246250.0,240836.0,245000.0,247560.5,234450.0,221500.0,245500.0,248125.5,239450.0,254000.0,258450.0,245000.0,255000.0,256420.0,244000.0,264276.0,237091.5,242000.0,245000.0,246840.0,247721.0,260000.0,263581.0,270000.0,258999.0,266400.0,270000.0,263085.0,269560.0,272900.0,269807.5,277570.0,279965.0,291220.0,296000.0,312070.0,322000.0,322316.0,321520.0,334890.0,331750.0,354990.0,343887.0,354501.0,354377.0,359000.0,364606.5,367907.5,361861.0,380490.0,367500.0,371917.0,367900.0,350000.0,353380.0,359900.0,364340.0,367073.5,355235.0,359900.0,357895.0,348500.0,340495.0,352455.0,359050.0,356070.0,357119.0,363700.0,353995.0,357174.0
395116,118,"Springfield, MO",msa,MO,,,,,,,,,,,,,,,213500.0,219824.5,249900.0,254235.5,231407.0,229900.0,201100.0,242000.0,253000.0,255000.0,259950.0,237450.0,249650.0,232350.0,255000.0,252450.0,245823.0,249900.0,226500.0,256410.0,217900.0,225000.0,259400.0,257961.5,252934.0,262000.0,256975.0,270561.0,276000.0,279900.0,281971.5,288900.0,289900.0,302325.0,293980.5,305000.0,301450.0,340450.0,315000.0,323004.0,316950.0,330525.0,322500.0,330000.0,324900.0,307347.5,365500.0,289900.0,275995.0,295400.0,311316.0,362450.0,324431.0,318960.0,302500.0,305050.0,295000.0,299450.0,307900.0,320000.0,280670.0,300000.0,309000.0,318175.0
395195,119,"Visalia, CA",msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418550.0,407037.0,402830.0,406135.0,380500.0
394746,120,"Killeen, TX",msa,TX,205800.0,214000.0,199830.0,249225.0,225703.0,219000.0,222244.0,235000.0,215195.0,209762.5,219250.0,215850.0,195060.0,199994.5,239900.0,218450.0,223900.0,226370.0,261810.0,241755.0,229927.0,245000.0,241430.0,225250.0,239000.0,234705.0,224774.0,229900.0,230395.0,243400.0,241640.0,269275.0,243450.0,254325.0,254500.0,246000.0,241670.0,245650.0,250900.0,234000.0,299950.0,268240.0,267342.5,273000.0,305900.0,350000.0,329500.0,345475.0,337825.0,361460.0,365000.0,365655.0,370950.0,382268.0,379950.0,364500.0,350000.0,355605.5,323450.0,328328.0,323000.0,340850.0,342990.0,328000.0,317990.0,318210.0,300000.0,325000.0,336000.0,290940.0,301635.0,332900.0,339900.0,299100.0,304720.0,319407.5,319900.0,305385.0
394338,121,"Asheville, NC",msa,NC,266171.5,332100.0,320000.0,309000.0,323500.0,295048.5,338400.0,353672.0,336225.0,328000.0,323760.0,291500.0,283000.0,321750.0,323750.0,301250.0,363220.0,338500.0,348500.0,310000.0,340000.0,380000.0,320000.0,330500.0,304500.0,355000.0,360000.0,317934.0,332226.0,314950.0,320000.0,344375.0,369900.0,349000.0,340000.0,353000.0,340000.0,349830.0,339900.0,349450.0,396007.5,382250.0,357391.5,360993.0,378700.0,390607.0,376945.0,377450.0,385000.0,458699.0,382348.5,377073.0,452500.0,427450.0,422500.0,450000.0,410000.0,489255.0,449900.0,398000.0,466210.5,513500.0,410990.0,465515.0,479995.0,491162.5,465470.0,465338.5,482890.0,475387.5,445300.0,455597.5,470000.0,429900.0,491500.0,471447.5,520000.0,479900.0
395244,122,"York, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,250362.5,251000.0,281041.0,261000.0,250486.0,280000.0,259922.5,280000.0,309920.0,308688.0,273670.0,259315.0,311985.0,277555.0,278215.0,336799.0,340742.5,332000.0,328412.0,327391.0,321287.0,337936.0,332000.0,307990.0,326990.0,304900.0,319865.0,331995.0,378342.5,405939.0,418365.0,384056.0,430000.0,450550.0,374332.0,343995.0,368009.0,380370.0,385942.5,371597.0,414490.0,382577.5,423060.0,384990.0,382450.0,414058.5,357740.0,412490.0,314990.0,367000.0,374900.0,371500.0
395048,126,"Salem, OR",msa,OR,302300.0,342450.0,319949.5,299234.5,379950.0,379990.0,380000.0,387450.0,323900.0,370600.0,355000.0,359995.0,352065.0,359210.0,343700.0,347455.0,339950.0,356995.0,352000.0,355000.0,356080.0,363550.0,394950.0,366300.0,350000.0,349900.0,348000.0,352257.0,371435.0,362150.0,398340.0,405210.0,374900.0,382428.0,350572.5,371897.5,367022.5,358207.5,388450.0,378245.0,431740.0,419865.0,416190.0,423779.0,430985.0,429900.0,404900.0,449727.5,475900.0,471900.0,453780.0,446422.0,464260.0,478835.0,500945.0,505900.0,497895.0,497740.0,469995.0,461162.5,469995.0,499900.0,538455.0,512829.0,505000.0,480000.0,469000.0,454587.5,447995.0,477400.0,452185.0,439995.0,449995.0,464900.0,463045.0,453647.5,470000.0,457995.0
394502,129,"Corpus Christi, TX",msa,TX,259999.0,259000.0,249562.5,255000.0,267900.0,275790.0,285054.5,252871.5,247997.0,254500.0,264610.0,265000.0,271000.0,253500.0,256450.0,230655.0,261500.0,273900.0,269803.0,285000.0,273410.0,283750.0,242950.0,310000.0,287800.0,286450.0,300000.0,298675.0,298157.5,299000.0,285000.0,303000.0,331000.0,312450.0,308716.0,303760.0,335000.0,346000.0,329900.0,303950.0,305000.0,338575.0,334900.0,358400.0,326585.0,347500.0,327227.5,327112.5,356950.0,301087.5,341347.5,302770.0,320000.0,331700.0,345000.0,365400.0,339890.0,323345.0,352014.5,370100.0,298247.5,325500.0,314650.0,319450.0,319900.0,410000.0,379999.0,362990.0,351196.5,400000.0,356761.0,389990.0,384945.0,354990.0,370000.0,425000.0,359950.0,402449.5
394612,132,"Fort Wayne, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335700.0,339900.0,339900.0,415404.0,365000.0,349900.0,358625.0,362400.0,367750.0,403734.0,359251.5,319900.0,372151.0,333900.0,368850.0,396719.0,341000.0
394658,133,"Gulfport, MS",msa,MS,194900.0,199900.0,209586.0,221185.0,230000.0,218900.0,211900.0,209450.0,193875.0,176425.0,193875.0,221447.5,193975.0,194900.0,278900.0,204900.0,223900.0,214947.5,218575.0,200245.0,225000.0,237750.0,226454.0,233970.0,213900.0,214900.0,199900.0,194672.5,208400.0,210400.0,226950.0,242750.0,220052.5,248600.0,257075.0,253777.5,220350.0,249670.0,250900.0,266900.0,269228.0,272937.5,269950.0,278740.0,276900.0,279800.0,273365.0,284440.0,285900.0,291400.0,283900.0,294900.0,330900.0,344900.0,317755.0,310000.0,302500.0,306224.0,298900.0,310900.0,299900.0,301950.0,299517.5,296860.0,303962.5,301900.0,315085.0,289900.0,290900.0,323900.0,315260.5,299830.0,310900.0,307010.0,297450.0,305585.0,302990.0,304550.0
395051,134,"Salisbury, MD",msa,DE,299655.0,324900.0,353000.0,390635.0,371590.0,372881.0,351112.0,313990.5,314320.5,307653.0,315515.0,332162.5,310738.0,291100.0,331045.0,342528.5,288666.5,317750.0,300240.0,315000.0,292665.0,351485.0,346900.0,304900.0,299990.0,288995.0,311777.0,268885.0,288240.0,316995.0,325000.0,315000.0,310000.0,299540.0,373895.0,333028.0,313200.0,377990.0,355000.0,398948.0,383172.0,396988.5,347650.0,389945.0,437986.0,420000.0,492667.0,496010.0,506980.0,495092.5,423835.0,457305.0,509008.0,543188.0,588241.0,488610.0,551157.5,504135.0,536610.0,544955.0,567275.0,519138.0,505000.0,571100.0,448990.0,519995.0,499990.0,529990.0,487970.0,527535.5,455400.0,479667.0,471200.0,450000.0,432855.0,453062.5,504500.0,485495.0
395070,138,"Savannah, GA",msa,GA,225844.0,223120.0,221950.0,219111.0,228400.0,249500.0,241758.0,224000.0,235020.0,251987.0,240160.0,256900.0,252400.0,243600.0,227749.5,239945.0,222900.0,249671.0,249844.0,256900.0,237500.0,250000.0,248120.0,269086.5,247384.5,241500.0,265490.0,266200.0,255900.0,258325.0,259975.0,274625.0,255700.0,275000.0,275615.0,278307.5,297541.0,259268.0,281766.0,274000.0,267495.0,293500.0,275630.0,279496.0,295000.0,296900.0,308674.0,318825.0,320568.0,343630.0,325215.0,333762.5,340200.0,330990.0,360000.0,360490.0,362678.5,370115.0,377225.0,370990.0,368340.0,375900.0,381871.0,382000.0,371899.0,381300.0,384900.0,383500.0,357290.0,345449.5,384122.5,367660.0,381495.0,384675.0,382130.0,391632.5,378710.0,374880.0
395096,141,"Shreveport, LA",msa,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262125.0,306000.0,308695.0,291859.0,289199.0,289000.0,319500.0,290155.0,331587.0,287075.0,315000.0,270355.0,283000.0,329600.0,323612.5,302765.0,331900.0,319004.5,328865.0,301850.0,330150.0,335546.5,325020.0,294885.0,299825.0,292985.0,297065.0,294575.0,276425.0,286975.0,302000.0,303870.0,272690.0
394875,143,"Montgomery, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,269132.0,268000.0,279900.0,278722.0,302950.0,264900.0,283450.0,262000.0,278000.0,280158.0,279000.0,285597.5,262291.5,305936.5,300773.0,315900.0,297589.5,317950.0,308850.0,311127.5,319935.0,322650.0,321285.5,308410.0,344544.0,333042.5,325000.0,340671.0,354000.0,342000.0,347486.0,348190.0,343053.0,363701.0,390326.5,397064.0,349555.0,329825.0,349900.0,367852.5,361450.5,349900.0,347000.0,357500.0,344400.0,334400.0,363788.0,380512.0,367500.0,349900.0,378384.0,349900.0,364900.0
395146,145,"Tallahassee, FL",msa,FL,250000.0,292500.0,316750.0,278000.0,316500.0,289000.0,265000.0,281226.5,272900.0,315000.0,278327.5,264900.0,264800.0,267900.0,349950.0,271611.5,257950.0,286200.0,321050.0,275000.0,319397.5,274200.0,275200.0,294900.0,281000.0,292900.0,269900.0,282600.0,278290.0,297400.0,269250.0,272950.0,298900.0,269900.0,295000.0,284200.0,282507.0,305897.0,297485.5,308430.5,296800.0,314900.0,304945.0,318700.0,326450.0,339806.0,324950.0,329900.0,345975.0,364900.0,363500.0,337650.0,350037.5,366950.0,369500.0,355000.0,373400.0,388750.0,359900.0,363000.0,391562.0,379900.0,355275.0,366400.0,384900.0,320000.0,379900.0,320000.0,334037.5,323325.0,359900.0,345000.0,372000.0,396600.0,310125.0,377580.0,342000.0,360414.0
394576,146,"Eugene, OR",msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503385.0,464900.0,499745.0,444085.0,464900.0,447330.0
394901,147,"Naples, FL",msa,FL,733127.0,495563.0,503772.0,439999.0,429389.0,462490.0,409000.0,409125.0,396742.0,386650.0,450094.0,441647.5,380000.0,418128.0,360796.0,410000.0,418000.0,473290.0,407447.5,440000.0,385750.0,361496.0,390000.0,385000.0,412500.0,343047.0,379000.0,405795.0,447000.0,335000.0,410000.0,452250.0,441000.0,396905.0,473793.0,555532.5,390865.0,504227.0,476810.0,477500.0,506389.0,429000.0,599900.0,470000.0,550997.5,462650.0,553292.0,583571.0,650966.5,497450.0,539000.0,665995.0,648292.0,599000.0,600000.0,639906.5,643775.5,657402.5,609650.0,627990.0,664778.0,569996.0,611000.0,625000.0,639000.0,625000.0,579287.5,580102.0,625755.0,671755.0,590000.0,647500.0,575733.0,640000.0,630905.0,707000.0,590977.0,620000.0
394927,149,"Ocala, FL",msa,FL,184000.0,199400.0,209000.0,200945.0,201245.0,198550.0,205150.0,186990.0,214945.0,218400.0,205495.0,206240.0,206100.0,188990.0,196400.0,205000.0,199994.5,206490.0,183250.0,183000.0,178645.0,175000.0,175000.0,192990.0,173900.0,176445.0,167500.0,169950.0,174900.0,175000.0,169900.0,177000.0,179900.0,184950.0,179900.0,199950.0,178100.0,188200.0,192000.0,205995.0,203900.0,216000.0,211376.0,230000.0,248950.0,239000.0,259000.0,261000.0,259900.0,268180.0,284900.0,285000.0,294900.0,302000.0,299900.0,280000.0,297469.0,299900.0,289041.0,296745.0,281445.0,279000.0,288250.0,287995.0,281250.0,288500.0,289000.0,289800.0,289945.0,295490.0,287900.0,299445.0,289000.0,283450.0,289000.0,287990.0,289000.0,288495.0
394679,150,"Hickory, NC",msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259500.0,237000.0,260000.0,274000.0,278345.0,297000.0,321195.0,310490.0,251250.0,230000.0,315912.5,252949.0,245000.0,334614.5,262500.0,319535.0,347450.0,353188.0,318800.0,238495.0,271495.0,253150.0,290000.0,340000.0,310000.0,350000.0,329000.0,305000.0,326000.0,337950.0,316644.5,371640.0,309000.0,357372.5,347645.0,363335.0,330000.0,366890.0,355000.0,354500.0,344000.0,362695.0,280495.0,364320.0,355900.0,329000.0,322500.0,350000.0,351089.5
394602,152,"Fort Collins, CO",msa,CO,399299.0,415512.5,417668.5,414650.0,405580.0,416765.5,401272.5,412500.0,460000.0,438950.0,442000.0,413529.0,440486.5,414450.0,441895.0,417112.5,415000.0,415025.0,450735.0,449950.0,434875.0,419600.0,435000.0,431077.0,457960.0,416373.0,400889.0,421505.0,415000.0,411415.0,398912.5,424178.5,455000.0,443642.5,425300.0,445400.0,466531.5,440382.5,454085.0,444297.0,470480.0,448000.0,477333.0,483456.0,496008.0,516260.0,528118.0,523967.5,552352.5,570333.0,607991.0,600000.0,591379.0,617405.0,599220.0,585000.0,578530.0,573750.0,592500.0,539003.0,560907.5,520805.5,510320.0,511845.0,498966.0,521695.0,517500.0,522500.0,547617.0,505602.5,505000.0,520131.5,550597.5,524900.0,540285.0,529990.0,582500.0,535565.0
394796,154,"Lincoln, NE",msa,NE,275500.0,285795.5,273000.0,284625.0,282632.5,305950.0,322500.0,301475.0,283000.0,277499.0,284500.0,294000.0,309941.0,257000.0,295000.0,296950.0,334950.0,279000.0,292000.0,316291.0,294444.0,328384.5,329136.0,302330.5,322312.5,294167.0,319900.0,316020.0,311000.0,316957.0,320000.0,318000.0,291000.0,320822.5,360500.0,344950.0,321900.0,293080.0,345284.0,338516.0,379332.5,355500.0,340989.0,380170.0,369845.0,386027.5,392025.0,382000.0,359900.0,395864.0,395761.5,390008.0,417287.5,412000.0,405151.0,386520.0,417070.0,384950.0,403500.0,398000.0,429405.0,394000.0,383793.5,410000.0,452276.5,387634.5,404533.0,372400.0,399900.0,399370.0,423300.0,387607.5,404000.0,426305.0,464900.0,400000.0,422475.0,435710.0
394622,155,"Gainesville, FL",msa,FL,,,,,,,,,,,314850.0,283733.0,239837.5,262500.0,250550.0,242200.0,252495.0,269990.0,246990.0,292560.0,319732.0,269000.0,296450.0,250785.5,261250.0,265750.0,258202.5,257783.5,244490.0,336530.0,295000.0,298500.0,293500.0,317500.0,289176.0,287495.0,318026.5,320777.0,299113.0,310990.0,362227.5,306000.0,317700.0,354089.0,332500.0,341250.0,317490.0,339995.0,369000.0,325000.0,328775.0,345925.0,363490.0,391490.0,412652.5,415550.0,384300.0,388487.5,387500.0,439750.0,322495.0,334490.0,399990.0,396304.0,377000.0,399530.0,389000.0,399900.0,408870.0,392795.0,409500.0,401495.0,407990.0,360990.0,380000.0,366990.0,369990.0,385000.0
394646,157,"Green Bay, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447000.0,462400.0,427900.0,471825.0
395109,160,"Spartanburg, SC",msa,SC,163510.0,174990.0,186990.0,185900.0,184800.0,197990.0,190247.5,191898.0,214900.0,200000.0,197375.0,199900.0,197522.5,183950.0,194445.0,201750.0,205990.0,205372.5,214900.0,212613.0,209900.0,210375.0,201150.0,215500.0,201900.0,209702.5,221247.5,197000.0,219200.0,220900.0,209402.0,215990.0,218830.5,229900.0,224043.0,230416.0,218893.0,215000.0,244000.0,234698.5,230450.0,228700.0,242475.0,242539.0,247369.0,257285.5,254968.0,268000.0,260700.0,275950.0,280990.0,279363.0,289386.5,304225.0,300600.0,304999.0,307990.0,290912.5,313490.0,290745.0,285929.5,288900.0,288900.0,287950.0,300000.0,307900.0,310000.0,288803.0,298400.0,293995.0,286675.0,289950.0,277495.0,284500.0,290000.0,290950.0,290450.0,297799.5
394645,161,"Greeley, CO",msa,CO,355850.0,366920.0,379375.0,361395.0,365817.5,372855.0,368680.0,373700.0,366100.0,384015.0,379900.0,385000.0,386219.0,350625.0,359787.5,373873.0,368130.0,375765.0,374775.0,366941.0,383076.0,383076.0,394950.0,390095.0,408182.5,395000.0,400375.0,416050.0,411560.0,419990.0,414950.0,423950.0,435700.0,397780.0,421053.5,427647.0,430000.0,425000.0,442327.5,462045.0,462575.0,481900.0,461862.0,464894.0,477695.0,507100.0,506426.0,513976.0,542128.0,469885.0,525102.5,502628.5,530094.0,535000.0,538080.0,536945.0,506812.0,510000.0,540000.0,523600.0,514672.5,500000.0,510047.5,515000.0,533995.0,539900.0,509900.0,521700.0,519900.0,531425.5,519775.0,515000.0,491545.0,497475.0,499450.0,495000.0,504000.0,539475.0
394808,162,"Lubbock, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,243450.0,294900.0,289900.0,284900.0,287025.0,296500.0,269999.5,319900.0,351000.0,307500.0,357419.5,362450.0,272970.0,307587.5,268430.5,311425.0,295155.0,302810.0,337500.0,322500.0,335000.0,322811.0,305000.0,295495.0,315000.0,348950.0,355000.0,310500.0,305777.0,334000.0,373000.0,329495.0,309900.0,300000.0,350000.0,324357.5,283095.0,299592.0,325847.0,310000.0,325000.0,308425.0,352630.0,304900.0,294210.0,274035.0,255000.0,279995.0,286000.0,289000.0,253000.0,271313.5,285000.0
394471,163,"Clarksville, TN",msa,TN,191950.0,215900.0,204900.0,225780.5,220000.0,242900.0,225000.0,229900.0,219945.0,227700.0,223200.0,247880.0,240000.0,228900.0,240736.0,236500.0,245700.0,244950.0,254900.0,254900.0,262900.0,237000.0,262900.0,264990.0,254900.0,265700.0,259900.0,256796.0,265000.0,269900.0,259400.0,257950.0,255000.0,260900.0,269950.0,264900.0,276650.0,260000.0,259900.0,274900.0,287000.0,286000.0,302848.0,299900.0,322500.0,310000.0,336000.0,337900.0,330900.0,342000.0,339900.0,362900.0,360855.0,351750.0,364900.0,360000.0,365900.0,359900.0,386250.0,330000.0,367450.0,374950.0,335000.0,360000.0,359900.0,337900.0,344900.0,354950.0,307900.0,317400.0,365900.0,341600.0,372500.0,374500.0,364519.0,369950.0,317900.0,357900.0
394741,168,"Kennewick, WA",msa,WA,331335.5,336250.5,327219.0,358554.0,344289.0,377474.5,375450.0,399900.0,346200.0,346950.0,338528.5,401373.0,397687.0,339831.0,326825.0,383265.0,369118.5,382364.0,345467.5,401180.5,370661.0,409900.0,427000.0,370582.0,375000.0,354513.5,365000.0,346616.0,323050.0,421195.0,364351.0,414110.0,463125.0,380850.0,356500.0,361800.0,393500.0,396250.0,410000.0,416850.0,415487.0,392850.0,432051.0,454180.0,439952.5,443901.5,462010.5,564000.0,499200.0,539000.0,525000.0,500000.0,488057.5,501450.0,515251.0,526483.0,578105.5,518000.0,539445.0,545102.0,561643.5,523130.0,552900.0,534000.0,518750.0,514155.0,504850.0,479850.0,465000.0,428500.0,504850.0,495000.0,505900.0,430932.5,494900.0,467000.0,486850.0,431114.5
394660,170,"Hagerstown, MD",msa,MD,,,,,,,,,,,,,,,,,,,,,,,,,,247450.0,239950.0,232250.0,226700.0,240000.0,224900.0,255000.0,258972.5,269990.0,270000.0,280900.0,288900.0,285000.0,298450.0,287900.0,310000.0,283900.0,316450.0,297470.0,305000.0,318900.0,335190.0,340960.0,330900.0,339990.0,342500.0,319770.0,332500.0,357450.0,393050.0,355000.0,326619.5,367000.0,319990.0,348990.0,312990.0,340000.0,349900.0,318895.0,349995.0,337500.0,353670.0,342845.0,332064.0,344900.0,314900.0,298750.0,311950.0,303900.0,359389.0,349900.0,367845.0,335990.0
